ProcedureName,TableName,FrequencySP,ProcessName,Priority,max_update,modify_date,freshness_method,tableau_workbooks,total_views_sum,newest_wb_updated,newest_wb_age_days,is_feeder,verdict,decision
BI_DB_dbo.SP_CID_DailyCopyRevenue,BI_DB_dbo.BI_DB_DailyCopyRevenue,Daily,SB_Daily,20,5/31/2026 4:08,6/29/2023 11:04,UpdateDate,7,5788,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_CIDFunnelFlow,BI_DB_dbo.BI_DB_CIDFunnelFlow,Daily,SB_Daily,20,5/31/2026 4:16,4/29/2021 15:46,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Client_Balance_Breakdown,BI_DB_dbo.Client_Balance_Breakdown_Instrument_Level,Daily,SB_Daily,20,5/31/2026 4:41,12/3/2025 11:00,UpdateDate,9,4727,5/26/2026,5,Y,KEEP,
BI_DB_dbo.SP_ClubChangeLogProduct,BI_DB_dbo.BI_DB_ClubChangeLogProduct,Daily,SB_Daily,20,5/31/2026 4:08,6/6/2023 9:53,UpdateDate,9,1503,1/5/2026,146,Y,KEEP,
BI_DB_dbo.SP_ClusteringDailyPrepData,BI_DB_dbo.BI_DB_ClusteringDailyPrepData,Daily,SB_Daily,20,5/31/2026 6:09,4/29/2021 15:51,UpdateDate,0,0,,,Y,B_FEEDER_KEEP,
BI_DB_dbo.SP_CorporatesSummaryReport,BI_DB_dbo.BI_DB_Corporates_SummaryReport,Daily,SB_Daily,20,5/31/2026 4:05,11/17/2024 8:36,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_CryptoDashboard,BI_DB_dbo.BI_DB_Crypto_Dashboard,Daily,SB_Daily,20,5/31/2026 4:09,6/27/2023 14:03,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_D_LTV_BI_Actual_Snapshot,BI_DB_dbo.BI_DB_LTV_BI_Actual_Daily_Snapshot,Daily,SB_Daily,20,5/31/2026 7:37,10/30/2024 12:31,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Daily_TradeData,BI_DB_dbo.BI_DB_Daily_TradeData,Daily,SB_Daily,20,5/31/2026 4:07,4/29/2021 15:54,UpdateDate,4,2918,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport_ThisMonth,Daily,SB_Daily,20,5/31/2026 4:10,10/29/2025 10:18,UpdateDate,9,2179,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport_Last2weeks,Daily,SB_Daily,20,5/31/2026 4:10,10/29/2025 10:18,UpdateDate,4,1643,12/24/2025,158,,KEEP,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport,Daily,SB_Daily,20,5/31/2026 4:10,10/29/2025 10:18,UpdateDate,17,6627,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_RollOverFee_ByInstrument,Daily,SB_Daily,20,5/31/2026 4:13,10/29/2025 10:18,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport_Yesterday,Daily,SB_Daily,20,5/31/2026 4:10,10/29/2025 10:18,UpdateDate,9,2179,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport_Instrument_Agg,Daily,SB_Daily,20,5/31/2026 4:10,10/29/2025 10:18,UpdateDate,13,3048,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport_MonthlyData,Daily,SB_Daily,20,5/31/2026 4:16,10/29/2025 10:18,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport_LastYear,Daily,SB_Daily,20,5/31/2026 4:11,10/29/2025 10:18,UpdateDate,4,1643,12/24/2025,158,,KEEP,
BI_DB_dbo.SP_DailyCommisionReport,BI_DB_dbo.BI_DB_DailyCommisionReport_ThisYear,Daily,SB_Daily,20,5/31/2026 4:10,10/29/2025 10:18,UpdateDate,9,2179,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_DepositUsersFirstTouchPoints,BI_DB_dbo.BI_DB_DepositUsersFirstTouchPoints,Daily,SB_Daily,20,5/31/2026 5:23,1/23/2024 13:07,UpdateDate,4,8543,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation,BI_DB_dbo.BI_DB_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation,Daily,SB_Daily,20,5/31/2026 4:02,1/16/2024 13:28,UpdateDate,1,84,2/20/2024,831,,KEEP,
BI_DB_dbo.SP_eTorian_PnL_NetProfit,BI_DB_dbo.BI_DB_eTorian_NetProfit,Daily,SB_Daily,20,5/31/2026 4:02,2/26/2023 6:59,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_FCA_Liabilities,BI_DB_dbo.BI_DB_FCA_Liabilities,Daily,SB_Daily,20,5/31/2026 4:02,4/29/2021 15:54,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Finance_Net_MIMO,BI_DB_dbo.BI_DB_Finance_Net_MIMO,Daily,SB_Daily,20,5/31/2026 4:06,4/29/2021 15:54,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Finance_Panel_Reports_New,BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Daily,SB_Daily,20,5/30/2026 4:03,12/16/2024 9:55,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Flare_Eligibility,BI_DB_dbo.BI_DB_Flare_Eligibility,Daily,SB_Daily,20,5/31/2026,11/17/2024 8:36,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_HighCOsAndRedeemsWithSF,BI_DB_dbo.BI_DB_HighCOsAndRedeemsWithSF,Daily,SB_Daily,20,5/31/2026 4:18,11/17/2024 8:36,UpdateDate,1,1136,2/9/2024,842,,KEEP,
BI_DB_dbo.SP_HighRedeemsApprovalForManagement,BI_DB_dbo.BI_DB_D_HighRedeemsApprovalForManagement,Daily,SB_Daily,20,5/31/2026 4:27,11/17/2024 8:36,UpdateDate,1,480,2/12/2024,839,,KEEP,
BI_DB_dbo.SP_IFRS_15_Balance,BI_DB_dbo.BI_DB_IFRS15_Daily_Balance,Daily,SB_Daily,20,5/31/2026 5:16,12/16/2025 13:48,UpdateDate,6,1796,4/6/2026,55,,KEEP,
BI_DB_dbo.SP_IFRS_15_Balance,BI_DB_dbo.BI_DB_IFRS_15_Daily_Positions,Daily,SB_Daily,20,5/31/2026 5:16,12/16/2025 13:47,UpdateDate,1,21,6/11/2025,354,,KEEP,
BI_DB_dbo.SP_Inactivity_Fees,BI_DB_dbo.BI_DB_InactivityFees,Daily,SB_Daily,20,5/31/2026 5:05,6/13/2023 13:10,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Index_Divident_TaxReport,BI_DB_dbo.BI_DB_Index_Dividend_TaxReport,Daily,SB_Daily,20,5/31/2026 4:03,2/9/2022 8:25,UpdateDate,1,2035,3/30/2026,62,,KEEP,
BI_DB_dbo.SP_Index_Divident_TaxReport_CID_Level,BI_DB_dbo.BI_DB_Index_Dividend_TaxReport_CID_Level,Daily,SB_Daily,20,5/31/2026 4:04,5/2/2023 6:40,UpdateDate,5,2835,3/30/2026,62,,KEEP,
BI_DB_dbo.SP_InstrumentsAlerts,BI_DB_dbo.BI_DB_InstrumentsAlerts,Daily,SB_Daily,20,5/31/2026 5:21,4/13/2023 12:01,UpdateDate,1,802,4/13/2026,48,,KEEP,
BI_DB_dbo.SP_InvestorKPI,BI_DB_dbo.BI_DB_InvestorsKPI,Daily,SB_Daily,20,5/31/2026 6:41,2/9/2022 8:25,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_InvestorReportDetails,BI_DB_dbo.BI_DB_InvestorsDetail,Daily,SB_Daily,20,5/31/2026 4:18,3/13/2024 13:57,UpdateDate,9,36114,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_InvestorReportTop10,BI_DB_dbo.BI_DB_Investors_Top10,Daily,SB_Daily,20,5/31/2026 6:48,4/29/2021 15:55,UpdateDate,8,10842,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_KYC_eToroMoney_UpgradedClubMembers,BI_DB_dbo.BI_DB_KYC_eToroMoney_UpgradedClubMembers,Daily,SB_Daily,20,5/31/2026 6:17,7/27/2023 14:13,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_LimitedAccountsWithReasons,BI_DB_dbo.BI_DB_LimitedAccountsWithReasons,Daily,SB_Daily,20,5/31/2026 5:03,11/17/2024 8:37,UpdateDate,1,1499,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_LiveAcquisitionDashboard_Daily,BI_DB_dbo.BI_DB_LiveAcquisitionDashboard_Daily,Daily,SB_Daily,20,5/31/2026 4:03,4/29/2021 15:56,UpdateDate,0,0,,,Y,B_FEEDER_KEEP,
BI_DB_dbo.SP_M_Active_Aff_Monthly_Region_GroupAff,BI_DB_dbo.BI_DB_ActiveAffActualMonthly_Region_GroupAffName,Monthly,SB_Daily,20,5/1/2026 5:06,4/29/2021 15:45,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_M_Active_Affiliate_Monthly,BI_DB_dbo.BI_DB_ActiveAffiliatesPlanned_Actual,Monthly,SB_Daily,20,5/1/2026 5:07,2/9/2022 8:15,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_M_AML_Report,BI_DB_dbo.BI_DB_M_AML_Report_AGG,Monthly,SB_Daily,20,5/1/2026 4:20,1/6/2025 14:48,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_M_AML_Report,BI_DB_dbo.BI_DB_M_AML_Report,Monthly,SB_Daily,20,5/1/2026 4:20,1/6/2025 14:48,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_M_Finance_Audit_Auxillary_Datapoints,BI_DB_dbo.BI_DB_Finance_Audit_Auxillary_Datapoints,Monthly,SB_Daily,20,5/1/2026 4:59,10/20/2025 16:15,UpdateDate,2,920,12/22/2025,160,,KEEP,
BI_DB_dbo.SP_M_Subsidieries_Realized_Commissions_Adjustments,BI_DB_dbo.BI_DB_Subsidieries_Realized_Commissions_Adjustments,Monthly,SB_Daily,20,5/1/2026,9/19/2023 7:23,UpdateDate,1,237,2/7/2024,844,,KEEP,
BI_DB_dbo.SP_M_UK_CommissionReport_byLeverage,BI_DB_dbo.BI_DB_UK_CommissionReport_byLeverage,Monthly,SB_Daily,20,5/1/2026 4:17,2/9/2022 8:30,UpdateDate,1,271,11/11/2025,201,,KEEP,
BI_DB_dbo.SP_MifidAccountType_Count,BI_DB_dbo.BI_DB_MifidAccountType_Count,Daily,SB_Daily,20,5/31/2026 4:02,2/9/2022 17:08,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_NOP_Distribution_Crypto,BI_DB_dbo.BI_DB_NOP_Distribution_Crypto,Daily,SB_Daily,20,5/31/2026 4:08,5/24/2026 15:04,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_OperationsMonthlyAffiliateKPIsFullData,BI_DB_dbo.BI_DB_Operations_Monthly_KPIs_Affiliates,Daily,SB_Daily,20,5/31/2026 4:13,11/17/2024 8:37,UpdateDate,3,222,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_PositionHoldingTime,BI_DB_dbo.BI_DB_PositionHoldingTime,Daily,SB_Daily,20,5/31/2026 4:11,7/2/2023 19:47,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Publications,BI_DB_dbo.BI_DB_Publications,Daily,SB_Daily,20,5/31/2026 4:11,4/29/2021 16:00,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Regulation_Change_Abuse,BI_DB_dbo.BI_DB_Regulation_Change_Abuse_Categories,Daily,SB_Daily,20,5/31/2026 5:33,9/19/2023 7:23,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Regulation_Change_Abuse,BI_DB_dbo.BI_DB_Regulation_Change_Abuse_CIDs,Daily,SB_Daily,20,5/31/2026 5:34,9/11/2023 13:17,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_RejectedDocuments,BI_DB_dbo.BI_DB_RejectedDocuments,Daily,SB_Daily,20,5/31/2026 4:11,7/17/2024 11:55,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Risk_Capital_Adequacy,BI_DB_dbo.BI_DB_Capital_Adequacy_Monthly_NOP,Daily,SB_Daily,20,5/31/2026 4:14,4/23/2023 9:06,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Risk_Capital_Adequacy,BI_DB_dbo.BI_DB_Capital_Adequacy_Daily_Equity,Daily,SB_Daily,20,5/31/2026 4:14,4/1/2025 10:57,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Risk_Capital_Adequacy,BI_DB_dbo.BI_DB_Capital_Adequacy_Daily_NOP_KASA,Daily,SB_Daily,20,5/31/2026 4:14,4/1/2025 10:57,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_Transactions_Per_Time_Unit,BI_DB_dbo.BI_DB_Transactions_Per_Time_Unit,Daily,SB_Daily,20,5/31/2026 4:12,1/31/2023 12:22,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_US_Apex_Corporate_Cash_Actions_Recon,BI_DB_dbo.BI_DB_US_Apex_Corporate_CA_Apex,Daily,SB_Daily,20,5/29/2026 10:58,9/19/2023 7:24,UpdateDate,1,2587,10/27/2024,581,,KEEP,
BI_DB_dbo.SP_US_Apex_Corporate_Cash_Actions_Recon,BI_DB_dbo.BI_DB_US_Apex_Corporate_CA_etoro,Daily,SB_Daily,20,5/31/2026 11:00,9/19/2023 7:25,UpdateDate,1,2587,10/27/2024,581,,KEEP,
BI_DB_dbo.SP_US_Apex_Fees_Charge,BI_DB_dbo.BI_DB_US_Apex_Fees_Charge,Daily,SB_Daily,20,5/29/2026 10:57,7/6/2023 7:04,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_US_Apex_Instrument_Holders,BI_DB_dbo.BI_DB_US_Apex_Instrument_Holders,Daily,SB_Daily,20,5/31/2026 4:14,7/6/2023 7:14,UpdateDate,1,652,2/26/2024,825,,KEEP,
BI_DB_dbo.SP_US_Apex_Recon_Cash_To_Clients_Accounts,BI_DB_dbo.BI_DB_US_Apex_Recon_Cash_To_Clients_Accounts,Daily,SB_Daily,20,5/29/2026 11:03,7/6/2023 6:48,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_US_Stocks_Apex_PFOF,BI_DB_dbo.BI_DB_US_Stocks_Apex_PFOF,Daily,SB_Daily,20,5/30/2026 17:04,8/11/2022 10:54,UpdateDate,2,131,1/14/2026,137,,KEEP,
BI_DB_dbo.SP_US_Stocks_MAU_DAU_KPI,BI_DB_dbo.BI_DB_US_Stocks_MAU_DAU_KPI,Daily,SB_Daily,20,5/31/2026 4:13,3/8/2023 14:28,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_USA_Equity_Deposits,BI_DB_dbo.BI_DB_USA_Equity_Deposits,Daily,SB_Daily,20,5/31/2026 4:31,4/20/2023 6:28,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_User_Segment_Snapshot,BI_DB_dbo.BI_DB_User_Segment_Snapshot,Daily,SB_Daily,20,5/31/2026 4:31,4/25/2023 9:16,UpdateDate,0,0,,,Y,B_FEEDER_KEEP,
BI_DB_dbo.SP_User_Segment_Snapshot,BI_DB_dbo.BI_DB_STDSnapshots,Daily,SB_Daily,20,5/31/2026 4:24,4/25/2023 8:04,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_User_Segment_Snapshot,BI_DB_dbo.BI_DB_EquitySnapshots,Daily,SB_Daily,20,5/31/2026 4:21,4/25/2023 7:44,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_User_Segment_Snapshot,BI_DB_dbo.BI_DB_DepositSnapshots ,Daily,SB_Daily,20,5/31/2026 4:30,4/25/2023 8:28,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_VerificationStatus,BI_DB_dbo.BI_DB_VerificationStatus,Daily,SB_Daily,20,5/31/2026 4:13,4/13/2023 13:10,UpdateDate,1,137,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_W_Mon_AML_FCA_Crypto_Threshold,BI_DB_dbo.BI_DB_AML_FCA_Crypto_Threshold,Weekly Monday,SB_Daily,20,5/25/2026 4:11,2/8/2023 12:32,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_CFDs_Stocks_Credit_Risk,Dealing_dbo.Dealing_CFDs_Stocks_Credit_Risk,Daily,SB_Daily,20,5/31/2026 6:39,5/22/2023 10:31,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_CopyPortfolio_Allocation,Dealing_dbo.Dealing_CopyPortfolio_Allocation,Daily,SB_Daily,20,5/31/2026 6:46,2/10/2025 13:14,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_DailyAvgSpread,Dealing_dbo.Dealing_DailyAvgSpread,Daily,SB_Daily,20,5/31/2026 4:19,5/22/2023 12:55,UpdateDate,2,1096,4/5/2026,56,,KEEP,
Dealing_dbo.SP_DealingDashboard_Clients,Dealing_dbo.Dealing_DealingDashboard_Clients,Daily,SB_Daily,20,5/31/2026 4:21,5/24/2026 15:00,UpdateDate,5,1209,5/12/2026,19,,KEEP,
Dealing_dbo.SP_DealingDashboard_Clients,Dealing_dbo.Dealing_NumberofPositionsOpened_Agg,Daily,SB_Daily,20,5/31/2026 4:22,2/5/2023 8:25,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_Employee_Zero_StocksETFs,Dealing_dbo.Dealing_Employee_Zero_StocksETFs,Daily,SB_Daily,20,5/31/2026 4:16,2/12/2023 11:16,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_GS_Credit_Risk,Dealing_dbo.Dealing_GS_Credit_Risk,Daily,SB_Daily,20,5/31/2026 4:27,5/31/2023 12:20,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_JP_Credit_Risk,Dealing_dbo.Dealing_JP_Credit_Risk,Daily,SB_Daily,20,5/31/2026 4:28,8/13/2025 10:48,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_MIMO_Zero,Dealing_dbo.Dealing_MIMO_Zero,Daily,SB_Daily,20,5/31/2026 4:38,8/15/2023 7:46,UpdateDate,1,134,10/8/2024,600,,KEEP,
Dealing_dbo.SP_NOPDistribution,Dealing_dbo.Dealing_NOPDistribution,Daily,SB_Daily,20,5/31/2026 4:17,12/28/2023 12:23,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_OfferedInstruments,Dealing_dbo.Dealing_OfferedInstruments,Daily,SB_Daily,20,5/31/2026 4:41,11/26/2023 12:09,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_RolloverCommissionSplit,Dealing_dbo.Dealing_RolloverCommissionSplit,Daily,SB_Daily,20,5/30/2026 6:08,5/28/2024 7:46,UpdateDate,1,446,9/24/2024,614,,KEEP,
BI_DB_dbo.SP_Reg_UK_Compliance_VolumeByInstrument,BI_DB_dbo.BI_DB_Reg_UK_Compliance_VolumeByInstrument,Daily,SB_Daily,21,5/29/2026 4:02,6/8/2023 6:27,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_W_Tue_Reg_UK_Compliance_KYC_Weekly_Export,BI_DB_dbo.BI_DB_Reg_UK_Compliance_KYC_Weekly_Export,Weekly Tuesday,SB_Daily,21,5/26/2026 5:11,6/6/2023 12:59,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
BI_DB_dbo.SP_W_Tue_Reg_UK_Compliance_Professional_OptUp,BI_DB_dbo.BI_DB_Reg_UK_Compliance_Professional_OptUp,Weekly Tuesday,SB_Daily,21,5/26/2026 5:12,6/7/2023 8:56,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_Capital_Adequacy_IFR_KPMG,Dealing_dbo.Dealing_LP_StocksNOP,Daily,SB_Daily,21,5/31/2026 4:27,7/12/2023 8:30,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_Capital_Adequacy_IFR_KPMG,Dealing_dbo.Dealing_ClientsCapitalAdequacy,Daily,SB_Daily,21,5/31/2026 4:28,7/12/2023 8:30,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_Dealing_DSC_HedgeOnIndices,Dealing_dbo.DSC_HedgeOnIndices_H,Daily,SB_Daily,21,5/31/2026 4:10,6/19/2023 10:24,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_Dealing_DSC_HedgeOnIndices,Dealing_dbo.DSC_HedgeOnIndices,Daily,SB_Daily,21,5/31/2026 4:10,6/19/2023 10:35,UpdateDate,0,0,,,,B_NO_TABLEAU_CONSUMER,
Dealing_dbo.SP_NOP_LPandClients,Dealing_dbo.Dealing_NOP_LPandClients,Daily,SB_Daily,21,5/31/2026 4:28,5/24/2026 15:00,UpdateDate,1,71,1/22/2025,494,,KEEP,
BI_DB_dbo.SP_DDR_Customer_Daily_Status,BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status,Daily,SB_Daily,60,5/31/2026 8:17,12/28/2025 16:47,UpdateDate,16,3490,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_DDR_Customer_Periodic_Status,BI_DB_dbo.BI_DB_DDR_Customer_Periodic_Status,Daily,SB_Daily,60,5/31/2026 8:20,12/28/2025 17:03,UpdateDate,2,353,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_DDR_Fact_AUM,BI_DB_dbo.BI_DB_DDR_Fact_AUM,Daily,SB_Daily,60,5/31/2026 7:38,12/21/2025 16:27,UpdateDate,2,353,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_DDR_Fact_Fact_MIMO_AllPlatforms,BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms,Daily,SB_Daily,60,5/31/2026 10:31,5/24/2026 15:06,UpdateDate,12,5178,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_DDR_Fact_MIMO_eMoney_Platform,BI_DB_dbo.BI_DB_DDR_Fact_MIMO_eMoney_Platform,Daily,SB_Daily,60,5/31/2026 7:31,5/24/2026 15:06,UpdateDate,2,353,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_DDR_Fact_PnL,BI_DB_dbo.BI_DB_DDR_Fact_PnL,Daily,SB_Daily,60,5/31/2026 4:51,7/20/2025 15:22,UpdateDate,3,356,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_DDR_Fact_Revenue_Generating_Actions,BI_DB_dbo.BI_DB_DDR_Fact_Revenue_Generating_Actions,Daily,SB_Daily,60,5/31/2026 7:51,5/24/2026 15:07,UpdateDate,3,356,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_DDR_Fact_Trading_Volumes_And_Amounts,BI_DB_dbo.BI_DB_DDR_Fact_Trading_Volumes_And_Amounts,Daily,SB_Daily,60,5/31/2026 7:47,5/24/2026 15:02,UpdateDate,4,1266,5/31/2026,0,,KEEP,
BI_DB_dbo.SP_UsageTracking_SF,BI_DB_dbo.BI_DB_UsageTracking_SF,Daily,SB_Daily,70,5/31/2026 4:13,4/29/2021 16:04,UpdateDate,22,118291,5/31/2026,0,Y,KEEP,
BI_DB_dbo.SP_InterestDaily,BI_DB_dbo.BI_DB_InterestDaily,Daily,SB_Daily,80,5/31/2026 5:32,4/29/2021 15:55,UpdateDate,6,6297,2/11/2026,109,Y,KEEP,
BI_DB_dbo.SP_CIDFirstDates,BI_DB_dbo.BI_DB_CIDFirstDates,Daily,SB_Daily,90,5/31/2026 4:26,1/30/2024 9:57,UpdateDate,114,203497,5/31/2026,0,Y,KEEP,
